UMD_original_r225,UMD_original_r375,UMD_original_r525,UMD_original_r675,UMD_original_r825,UMD_original_r975,UMD_original_r1125,UMD_original_r1275,SD_antes_r225,SD_antes_r375,SD_antes_r525,SD_antes_r675,SD_antes_r825,SD_antes_r975,SD_antes_r1125,SD_antes_r1275,SD_despues_r225,SD_despues_r375,SD_despues_r525,SD_despues_r675,SD_despues_r825,SD_despues_r975,SD_despues_r1125,SD_despues_r1275
0.07423742802572597,0.08894093446556059,0.07778533900949987,0.11102790053752053,0.09976696619103857,0.09670499588535693,0.09409038006122875,0.08444888815098851,0.040048071487911736,0.050940665333878074,0.05713149487357479,0.07263831170742197,0.06406267034627704,0.05630843637173375,0.050524064004250684,0.06614307582824959,0.040048071487911736,0.050940665333878074,0.05713149487357479,0.07037601589761874,0.0442174136296033,-0.02733557459298449,-0.08389656879327065,-0.14193506755118207
0.0628736463216728,0.09572012071360068,0.07926506743341896,0.10594249264113158,0.12594165395725412,0.08737833734194257,0.14756401748490047,0.0958836305052412,0.03319346849664597,0.055274834174611334,0.06920207365467157,0.050086347969231844,0.06361325199809549,0.06575227199478524,0.07035571989170192,0.09160366221328883,0.03319346849664597,0.055274834174611334,0.06920207365467157,0.04931407455909929,0.048657399696851435,-0.006648474575038391,-0.0506200017840519,-0.08595143282785184
0.06296249626062124,0.0857184109384231,0.09668054399003052,0.10576053939114351,0.11564285585513626,0.06819797390028873,0.12769881513919384,0.08560436987772382,0.028399167626065522,0.0479311510004339,0.08386217588865653,0.06992331543200549,0.04987688832955913,0.07377415697529954,0.06771345737206216,0.05383397354591919,0.028399167626065522,0.0479311510004339,0.08386217588865653,0.06878229230648232,0.03253474331283349,-0.017858614906436223,-0.06069649047090063,-0.1266786737437813
0.05043204049090554,0.10227506157731901,0.07731863445092738,0.10311542076538785,0.11970054840234157,0.07401210513688634,0.11624433272292146,0.07902523613891048,0.025035940348218304,0.0684903950662891,0.062295880359121994,0.06461173956040875,0.06385846789657387,0.043111678979679845,0.07929218278913232,0.05663084827220988,0.025035940348218304,0.0684903950662891,0.062295880359121994,0.06377354350809844,0.04529416494648797,-0.04000197228687632,-0.047027603708151795,-0.12701296925004388
0.03338781157411898,0.0909674065781288,0.07915699200936575,0.1234794525335418,0.10938752610963295,0.09359985864172361,0.10842261860669025,0.05390558889228926,0.01713788779789364,0.06718541000836073,0.05285486071824613,0.06174634071387888,0.045961659975127675,0.06480698061892905,0.09444575635422571,0.06118468602912744,0.01713788779789364,0.06718541000836073,0.05285486071824613,0.06063049682418244,0.028467385834651335,-0.00786599723642263,-0.037247994281237005,-0.15107162347845363
0.05844499532147578,0.1020456120244819,0.09406946200756429,0.11873403632062203,0.12560108903958522,0.09308113356197578,0.09190667538204478,0.05569759923710909,0.02043082278896525,0.06601030089066998,0.060708208271475765,0.05868314254958776,0.0454157635532198,0.05659878299164383,0.07303656039902004,0.04329258464612429,0.02043082278896525,0.06601030089066998,0.060708208271475765,0.056903577912524005,0.026307905285801705,-0.02311885900857356,-0.0797990974833945,-0.1332197513705528
0.09062240428632175,0.09250038473096373,0.07888251787791897,0.10586742295623221,0.1041865744462694,0.09137009156105158,0.1228351730150374,0.09397941032705284,0.0498614449858909,0.059835755705659244,0.05793310639888371,0.06291730483565056,0.06766004291680054,0.05738107057293012,0.05723949682336993,0.09404879712061588,0.0498614449858909,0.059835755705659244,0.05793310639888371,0.06170396671589506,0.0521480391812103,-0.02846985470141624,-0.06801046476206833,-0.09792101351346855
0.06743818355327484,0.10163552205467483,0.09959535563565029,0.11908745314684077,0.1251147413820636,0.09314489149552214,0.12108887863295947,0.12653349352862828,0.0422811630271341,0.05769487298650442,0.06683976863715808,0.0734874752645494,0.05430733071556053,0.0697671925509024,0.0795223106409858,0.0342652591568824,0.0422811630271341,0.05769487298650442,0.06683976863715808,0.07218865923160352,0.038487718356475104,-0.0034166404999929176,-0.039870622323397775,-0.16283949258702501
0.06645331217466317,0.08348875640956938,0.10363306510722346,0.1195179627801236,0.10607214990156186,0.10146671124879195,0.1001576923277298,0.10788949571500307,0.03630857877280056,0.057119764039546043,0.07902662363041407,0.052280148027739906,0.06775169897804029,0.053941042620147144,0.10238206112085133,0.07633123592689518,0.03630857877280056,0.057119764039546043,0.07902662363041407,0.050517387572914664,0.050352971081975284,-0.0211896976415894,-0.02746723456131436,-0.11620066129590412
0.06408452071266774,0.09201499499428446,0.07601842238917218,0.11625584034104741,0.12066369779872987,0.10543473627079208,0.09458000049791547,0.08289680627230052,0.037544870888399216,0.0584829534704987,0.051094511661904755,0.06283206601094654,0.055514814754248,0.05761388564971956,0.08387375406439414,0.0656582553836282,0.037544870888399216,0.0584829534704987,0.051094511661904755,0.06150998926465419,0.03698479786879626,-0.020589603043534466,-0.045951568386063076,-0.10945652559673424
