source,event_id,sdId,counterId,moduleId,r,phi,theta,logE,mu,area,nsc,nchannels,has_rec
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4010,104010,3,764.026233625464,2.139530583154905,36.454020751394935,17.744428981293424,1,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4011,104011,1,827.3880842465537,1.3546407510872471,36.454020751394935,17.744428981293424,1,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4011,104011,3,827.3880842465537,1.3546407510872471,36.454020751394935,17.744428981293424,0,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4022,104022,1,1109.2890946189664,2.6947191949601845,36.454020751394935,17.744428981293424,0,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4022,104022,3,1109.2890946189664,2.6947191949601845,36.454020751394935,17.744428981293424,1,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4008,104008,1,1100.8412163877524,-2.342690778941968,36.454020751394935,17.744428981293424,2,10.496,4,4,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4008,104008,2,1100.8412163877524,-2.342690778941968,36.454020751394935,17.744428981293424,0,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4008,104008,3,1100.8412163877524,-2.342690778941968,36.454020751394935,17.744428981293424,0,10.496,3,3,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4005,104005,2,1041.8178133100741,-0.2878033374384799,36.454020751394935,17.744428981293424,0,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4054,104054,1,337.83442236193264,-1.53777625662785,30.0405994792526,17.940224668521573,18,10.496,31,31,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4054,104054,2,337.83442236193264,-1.53777625662785,30.0405994792526,17.940224668521573,25,10.496,38,38,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4054,104054,3,337.83442236193264,-1.53777625662785,30.0405994792526,17.940224668521573,20,10.496,34,34,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4055,104055,1,413.77283526058187,1.4856741537260272,30.0405994792526,17.940224668521573,10,10.496,24,24,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4055,104055,2,413.77283526058187,1.4856741537260272,30.0405994792526,17.940224668521573,11,10.496,18,18,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4055,104055,3,413.77283526058187,1.4856741537260272,30.0405994792526,17.940224668521573,8,10.496,15,15,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4215,104215,1,540.874748622084,3.0277846982180576,30.0405994792526,17.940224668521573,3,10.496,8,8,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4215,104215,2,540.874748622084,3.0277846982180576,30.0405994792526,17.940224668521573,4,10.496,8,8,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4215,104215,3,540.874748622084,3.0277846982180576,30.0405994792526,17.940224668521573,7,10.496,13,13,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4032,104032,1,583.8798067183616,0.022611011302566503,30.0405994792526,17.940224668521573,7,10.496,12,12,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4032,104032,2,583.8798067183616,0.022611011302566503,30.0405994792526,17.940224668521573,4,10.496,4,4,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4032,104032,3,583.8798067183616,0.022611011302566503,30.0405994792526,17.940224668521573,5,10.496,7,7,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4216,104216,1,960.0995446993593,2.13490369253542,30.0405994792526,17.940224668521573,2,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4214,104214,1,888.3581141908006,-2.2548354538606903,30.0405994792526,17.940224668521573,2,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4214,104214,2,888.3581141908006,-2.2548354538606903,30.0405994792526,17.940224668521573,3,10.496,4,4,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4214,104214,3,888.3581141908006,-2.2548354538606903,30.0405994792526,17.940224668521573,2,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4053,104053,1,925.2334790222767,-0.9210837526950924,30.0405994792526,17.940224668521573,3,10.496,15,15,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4053,104053,3,925.2334790222767,-0.9210837526950924,30.0405994792526,17.940224668521573,0,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4213,104213,1,1087.6504782354054,-1.582590820028608,30.0405994792526,17.940224668521573,1,10.496,3,3,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4213,104213,3,1087.6504782354054,-1.582590820028608,30.0405994792526,17.940224668521573,0,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4031,104031,2,1196.2703789061418,-0.3284367287580853,30.0405994792526,17.940224668521573,1,10.496,3,3,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4031,104031,3,1196.2703789061418,-0.3284367287580853,30.0405994792526,17.940224668521573,0,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4016,104016,2,1212.3061785903267,0.3050045834121531,30.0405994792526,17.940224668521573,1,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4075,104075,1,1179.4695726475745,2.740498322311425,30.0405994792526,17.940224668521573,1,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4218,104218,1,1147.0020668964244,-2.8865005419836534,30.0405994792526,17.940224668521573,1,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4218,104218,2,1147.0020668964244,-2.8865005419836534,30.0405994792526,17.940224668521573,1,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4218,104218,3,1147.0020668964244,-2.8865005419836534,30.0405994792526,17.940224668521573,0,10.496,3,3,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10034:Shower_1:Use_1,4056,104056,1,1163.7092534872306,1.519860970100119,30.0405994792526,17.940224668521573,1,10.496,1,1,1
